2,-63502249
2,-48555422
2,-41213549
2,-24123874
2,-18789108
2,22797256
2,56150737
2,58845287
2,58846406
2,67315963
2,132874923
2,136671689
2,139359880
2,150162285
2,150162564
2,152492321
2,155119437
2,155744360
2,155963720
2,157951758
2,185653538
2,243821571
2,245477670
2,255910041
2,261136500
2,268902532
2,272896854
2,272897177
2,281110144
2,307041575
2,308621430
2,321687308
2,324381713
2,329080430
2,329509993
2,376087440
2,377419794
2,389153897
2,396310284
2,399139285
2,409135317
2,409344256
2,410611086
2,411152261
2,437155018
2,437157395
2,439191535
2,451050935
2,484307273
2,484313234
2,497287171
2,531751614
2,537685834
2,547525789
2,547526448
2,554329482
2,584116594
2,584619380
2,597328935
2,610876005
2,612648415
2,614615364
2,633380934
2,643421374
2,653994371
2,653995895
2,653996226
2,653996381
2,653996489
2,654032779
2,665339828
2,671855947
2,676208860
2,693327683
2,709969611
2,722920822
2,728396152
2,734875922
2,736925804
2,747065427
2,753384531
2,786877354
2,792166830
2,796751638
2,805187325
2,818320993
2,831258945
2,831556847
2,882964923
2,899982111
2,903490453
2,957962256
2,957963026
2,971897010
2,977949238
2,981263274
2,1006425267
2,1008653738
2,1014599444
2,1028207056
2,1032309571
2,1041447734
2,1051951655
2,1085661788
2,1098679313
2,1141145255
2,1178087544
2,1180438526
2,1223287869
2,1235700803
2,1258869067
2,1268308313
2,1278022375
2,1285972138
2,1311832948
2,1315051354
2,1339021240
2,1355254449
2,1381509413
2,1387644521
2,1387663904
2,1409485158
2,1409486023
2,1409679083
2,1462844246
2,1505919441
2,1505919799
2,1531370253
2,1532531569
2,1543780790
2,1547772644
2,1555113664
2,1555113959
2,1555114407
2,1572127532
2,1576769114
2,1588930956
2,1627255767
2,1638161451
2,1643521523
2,1683262093
2,1711508460
2,1714924044
2,1715126480
2,1732605106
2,1735854803
2,1735855995
2,1738206969
2,1742345690
2,1752239801
2,1776842485
2,1783046263
2,1795486753
2,1799867137
2,1800136079
2,1830622906
2,1839728670
2,1854045672
2,1866486169
2,1905418781
2,1905419029
2,1916036680
2,1917787659
2,1917789488
2,1920399863
2,1925079595
2,1933339087
2,1943506183
2,1952224269
2,1968119630
2,1983336386
2,1984268044
2,1992195271
2,2010659790
2,2023299304
2,2023301249
2,2026640982
2,2043649631
2,2048478044
2,2116809387
2,2129374161
2,2136129163
2,2145369110
2,-2143871971
2,-2143870807
2,-2139891401
2,-2139890559
2,-2137288909
2,-2137288167
2,-2128785420
2,-2128783686
2,-2120757033
2,-2111701017
2,-2111699094
2,-2110676772
2,-2108636911
2,-2076227380
2,-2061924240
2,-2060717996
2,-2060717074
2,-2060715552
2,-2060479620
2,-2037130449
2,-2023132780
2,-2010824276
2,-2008215880
2,-2003673583
2,-2000862942
2,-1982702486
2,-1974355019
2,-1968051169
2,-1961915146
2,-1955445949
2,-1935351868
2,-1923803559
2,-1900319192
2,-1885019569
2,-1848755778
2,-1847475643
2,-1828725540
2,-1823132395
2,-1799367936
2,-1794218450
2,-1791215089
2,-1778662320
2,-1778661244
2,-1760474439
2,-1760473447
2,-1758464448
2,-1753640627
2,-1721838963
2,-1622220624
2,-1617940828
2,-1613627602
2,-1604788049
2,-1604786985
2,-1602160927
2,-1596087792
2,-1595407543
2,-1595407072
2,-1595406892
2,-1593081101
2,-1572526091
2,-1572451848
2,-1572451299
2,-1556273196
2,-1556271535
2,-1545034520
2,-1534869790
2,-1490306146
2,-1490081460
2,-1475150046
2,-1456686738
2,-1447914037
2,-1447913407
2,-1444873642
2,-1418382729
2,-1402653829
2,-1397889791
2,-1348632075
2,-1348631718
2,-1348630987
2,-1346218926
2,-1344396780
2,-1341616318
2,-1341615257
2,-1335073624
2,-1334542841
2,-1318859328
2,-1314323580
2,-1305544479
2,-1305542545
2,-1272781937
2,-1258643965
2,-1258642382
2,-1245124582
2,-1245123373
2,-1241474245
2,-1193154825
2,-1175289922
2,-1162997574
2,-1153781623
2,-1150545211
2,-1146816702
2,-1145733462
2,-1134275197
2,-1129479271
2,-1118819774
2,-1103139649
2,-1053529593
2,-1037416283
2,-1028608678
2,-1017529597
2,-1014296850
2,-1013104735
2,-1013104112
2,-1012294624
2,-1010568526
2,-1010568193
2,-999810603
2,-988706661
2,-986351134
2,-974836705
2,-966444925
2,-965594106
2,-953448816
2,-948179957
2,-947490704
2,-933382610
2,-893913194
2,-881267491
2,-862973410
2,-824020811
2,-798294330
2,-767350165
2,-766150285
2,-760401006
2,-711036800
2,-705011261
2,-705009199
2,-705008519
2,-705008382
2,-705007868
2,-705007498
2,-705007322
2,-695885426
2,-677908627
2,-670895829
2,-658456872
2,-656316165
2,-634309689
2,-627589647
2,-625978327
2,-620558631
2,-585520021
2,-581882691
2,-575316836
2,-556285139
2,-554456142
2,-554051482
2,-543443575
2,-542993234
2,-535750468
2,-515843097
2,-501587093
2,-498737454
2,-471871137
2,-462142942
2,-454695632
2,-445811936
2,-434102049
2,-419371267
2,-414865756
2,-382528446
2,-365250257
2,-331928447
2,-260667813
2,-242736053
2,-233682560
2,-228989107
2,-220650790
2,-180905147
2,-156587159
2,-134708264
2,-85175873
2,-67162346
2,-40728177
2,-40422033
2,-35086415
2,6082044
2,12414937
2,30416742
2,34410330
2,45396720
2,48002864
2,69509387
2,74044177
2,90931806
2,119244757
2,166165431
2,174557363
2,174557758
2,186734657
2,202789016
2,220490538
2,225583194
2,232763862
2,232765142
2,241811666
2,243228275
2,243229531
2,286077709
2,286251963
2,295516833
2,295517051
2,295517224
2,305225470
2,318505211
2,318908081
2,350241356
2,357678582
2,371644341
2,386110175
2,407579590
2,429429572
2,437690660
2,441140431
2,480688436
2,482552993
2,521520917
2,524843183
2,524941204
2,527618034
2,529395997
2,531324075
2,555638171
2,558244611
2,558244907
2,558897344
2,562388412
2,575960053
2,575961578
2,578795473
2,579390813
2,603276865
2,607719708
2,628222934
2,635211968
2,644014277
2,663280078
2,688731215
2,691771742
2,693957004
2,750143366
2,757588427
2,767017644
2,787225722
2,789695353
2,789696650
2,833446797
2,840341597
2,840542198
2,847597958
2,857110842
2,863783230
2,874075385
2,898614265
2,898991746
2,910275572
2,935292173
2,940683577
2,940684425
2,941577879
2,949696427
2,950125486
2,954300512
2,979281322
2,991713555
2,1028005212
2,1048207470
2,1055834007
2,1055834497
2,1070533406
2,1089567253
2,1102520222
2,1102859677
2,1103427220
2,1113406819
2,1142889388
2,1158442217
2,1158444652
2,1158445848
2,1159523575
2,1159524056
2,1160103120
2,1164571289
2,1180233386
2,1197772316
2,1202588229
2,1216483931
2,1260304308
2,1284784189
2,1287874691
2,1302915427
2,1310751563
2,1328925901
2,1333312631
2,1344596123
2,1345089407
2,1354266153
2,1356198403
2,1404965581
2,1431453929
2,1441970728
2,1443278400
2,1446880695
2,1481365790
2,1491275569
2,1495578405
2,1505154298
2,1512260611
2,1513370703
2,1513372066
2,1545632707
2,1590199761
2,1606043840
2,1651452805
2,1651452974
2,1651999084
2,1651999873
2,1675273363
2,1675273819
2,1684060768
2,1684060957
2,1718832493
2,1725649426
2,1725649612
2,1731527689
2,1732561102
2,1732563312
2,1735941108
2,1739328135
2,1745981469
2,1756655575
2,1774702249
2,1778331598
2,1797324734
2,1806354304
2,1808412498
2,1840776628
2,1840777364
2,1840778357
2,1851077358
2,1854376884
2,1861098395
2,1862164545
2,1872098091
2,1873292757
